"Nama Armada","No. perangkat","No. Reg.","Waktu Mulai","Lin.","Buj.","Alamat","Waktu Berakhir","Lin.","Buj.","Alamat","Waktu Mengemudi (hh:mm:ss)","Jarak Tempuh (km)"
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 03:40:29","-7.223835","112.658942","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/15 03:46:58","-7.224012","112.659030","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:06:28",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 06:40:31","-7.224013","112.659173","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/15 06:57:05","-7.213787","112.653197","Pertamina, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 57378, JI, Indonesia","0:16:34",1
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 07:06:18","-7.213787","112.653197","Pertamina, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 57378, JI, Indonesia","2026/03/15 07:58:42","-7.297882","112.545145",,"0:52:24",29
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 08:22:43","-7.297882","112.545145",,"2026/03/15 10:48:34","-7.548197","111.757345","Rest Area KM 626B, Jalan Tol Ngawi–Kertosono, 63155, JI, Indonesia","2:25:51",107
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 10:54:08","-7.548197","111.757345","Rest Area KM 626B, Jalan Tol Ngawi–Kertosono, 63155, JI, Indonesia","2026/03/15 20:37:34","-6.874522","108.958807","Kantor Kelurahan Bulakamba, Jalan Raya Cirebon - Brebes, Bulakamba 52253, JT, Indonesia","9:43:26",409
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 21:09:28","-6.874522","108.958807","Kantor Kelurahan Bulakamba, Jalan Raya Cirebon - Brebes, Bulakamba 52253, JT, Indonesia","2026/03/15 21:53:12","-6.826197","108.747588","Masjid AL Amin, Jalan Raya Cirebon - Brebes, Pelayangan 45191, JR, Indonesia","0:43:43",25
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/15 21:56:42","-6.826117","108.747628","Masjid AL Amin, Jalan Raya Cirebon - Brebes, Pelayangan 45191, JR, Indonesia","2026/03/16 00:59:47","-6.811592","107.968513",,"3:03:05",101
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 01:03:44","-6.811592","107.968513",,"2026/03/16 03:02:47","-6.971792","107.529292","Gunung Paseban, Jelegong 40911, JR, Indonesia","1:59:02",72
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 05:48:15","-6.971778","107.529292","Gunung Paseban, Jelegong 40911, JR, Indonesia","2026/03/16 06:42:10","-6.968608","107.611592","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","0:53:55",20
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 06:48:36","-6.968588","107.611687","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","2026/03/16 06:48:47","-6.968588","107.611687","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","0:00:11",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 07:44:55","-6.968588","107.611687","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","2026/03/16 07:56:39","-6.968648","107.611943","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","0:11:44",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 08:39:09","-6.968635","107.612087","Pertamina, Jalan Mohammad Toha No 33, Kec. Dayeuhkolot, Bandung City 40255, JR, Indonesia","2026/03/16 08:46:33","-6.969887","107.612170","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:07:24",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 12:57:08","-6.969877","107.612197","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/16 12:59:23","-6.969877","107.612197","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:02:14",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/16 14:50:11","-6.969877","107.612197","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/16 14:52:54","-6.969752","107.612163","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:02:42",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/17 08:08:38","-6.969862","107.612187","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/17 08:10:57","-6.969915","107.612213","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:02:19",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/17 08:15:23","-6.970003","107.612092","Karedok Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/17 08:15:49","-6.970102","107.612063","Karedok Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:00:26",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/17 15:03:41","-6.970048","107.612295","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/17 16:09:10","-6.970048","107.612295","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","1:05:29",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/17 16:32:17","-6.969938","107.612078","Karedok Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/17 18:38:26","-6.969938","107.612078","Karedok Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2:06:09",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/17 22:06:51","-6.969962","107.612228","Warung Nasi Riska Rahayu Alengka, Jalan Cisirung, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/17 22:13:16","-6.969642","107.613793","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:06:25",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 02:08:29","-6.969607","107.613768","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/18 02:15:55","-6.969607","107.613768","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:07:25",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 02:25:04","-6.969607","107.613768","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/18 02:26:29","-6.969628","107.613873","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:01:24",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 02:32:37","-6.969628","107.613873","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/18 03:05:44","-6.884835","107.519537","Pertamina, Jalan Tol Padalarang–Cileunyi, Cimahi 40531, JR, Indonesia","0:33:06",17
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 03:09:12","-6.884835","107.519537","Pertamina, Jalan Tol Padalarang–Cileunyi, Cimahi 40531, JR, Indonesia","2026/03/18 06:12:03","-6.133282","106.955588","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","3:02:51",139
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 06:26:35","-6.133282","106.955588","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/18 06:28:52","-6.133132","106.955803","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:02:16",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 10:14:14","-6.133132","106.955803","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/18 10:14:41","-6.133087","106.955787","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:27",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 10:18:21","-6.133100","106.955763","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/18 10:19:06","-6.133100","106.955763","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:44",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/18 17:28:30","-6.133100","106.955763","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/18 17:36:09","-6.133163","106.955870","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:07:39",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/19 12:47:44","-6.133142","106.955790","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/19 12:54:29","-6.133055","106.955785","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:06:45",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/26 11:01:29","-6.133055","106.955785","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/26 11:05:40","-6.133448","106.955662","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:04:11",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/26 14:46:14","-6.133445","106.955607","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/26 14:46:21","-6.133445","106.955607","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:07",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/26 14:46:26","-6.133398","106.955612","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/26 15:15:09","-6.133208","106.955612","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:28:43",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/26 17:01:00","-6.133208","106.955612","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/26 19:09:53","-6.133208","106.955612","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2:08:52",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/27 16:06:08","-6.133208","106.955612","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/27 16:18:20","-6.133130","106.955585","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:12:12",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/28 09:43:39","-6.133193","106.955992","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/28 09:43:47","-6.133193","106.955992","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:08",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/03/28 10:27:45","-6.133125","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/03/28 10:28:34","-6.133238","106.955620","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:49",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/04/01 09:38:56","-6.133273","106.955537","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/01 09:39:21","-6.133273","106.955537","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:25",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/04/01 09:39:23","-6.133273","106.955537","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/01 09:39:43","-6.133273","106.955537","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:20",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/04/01 09:40:05","-6.133262","106.955547","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/01 09:40:14","-6.133268","106.955565","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:08",0
"PT Aliansi","864636060627664","B 9928 TEZ","2026/04/05 12:01:41","-6.133270","106.955570","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/05 12:01:48","-6.133270","106.955570","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:07",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 00:02:09","-6.752500","108.588388","Sungai Kalijaga, Pegambiran 45144, JR, Indonesia","2026/03/10 00:23:15","-6.752452","108.588308","Sungai Kalijaga, Pegambiran 45144, JR, Indonesia","0:21:06",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 00:23:45","-6.752452","108.588308","Sungai Kalijaga, Pegambiran 45144, JR, Indonesia","2026/03/10 01:46:42","-6.905913","108.914967","Rest Area KM 252, Jalan Tol Pejagan–Pemalang, Sutamaja 52263, Central Java, Indonesia","1:22:57",48
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 01:54:31","-6.905913","108.914967","Rest Area KM 252, Jalan Tol Pejagan–Pemalang, Sutamaja 52263, Central Java, Indonesia","2026/03/10 06:43:07","-7.325685","110.531920","Resta Pendopo KM 456, Jalan Tol Semarang–Solo, Nyamat 50741, JT, Indonesia","4:48:36",217
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 07:43:35","-7.325637","110.531995","Rest Area KM 456A, Jalan Tol Semarang–Solo, Nyamat 50741, Central Java, Indonesia","2026/03/10 13:03:47","-7.299292","112.543142",,"5:20:11",277
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 13:36:44","-7.299292","112.543142",,"2026/03/10 14:36:22","-7.224002","112.659325","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:59:37",33
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 14:36:26","-7.224002","112.659325","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 14:39:04","-7.224002","112.659325","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:02:37",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 15:43:10","-7.223935","112.659263","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 15:52:31","-7.223935","112.659263","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:09:21",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 17:45:18","-7.223945","112.659257","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 17:45:43","-7.223945","112.659257","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:00:24",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 18:57:46","-7.223923","112.659168","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 19:11:39","-7.224450","112.657867","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:13:53",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 19:12:22","-7.224450","112.657867","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 19:31:17","-7.224363","112.657833","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:18:55",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 22:08:32","-7.224390","112.657898","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 22:24:50","-7.224077","112.659105","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:16:17",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 22:49:36","-7.224163","112.659132","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 22:55:38","-7.223955","112.659015","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:06:02",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/10 23:00:54","-7.223955","112.659015","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/10 23:05:56","-7.223953","112.659107","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:05:02",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 02:55:58","-7.224123","112.659053","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/03/11 04:38:23","-7.182430","112.613845","Rest Area KM 13, Jalan Tol Surabaya–Gresik, Gulomantung 61124, East Java, Indonesia","1:42:25",10
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 04:45:37","-7.182430","112.613845","Rest Area KM 13, Jalan Tol Surabaya–Gresik, Gulomantung 61124, East Java, Indonesia","2026/03/11 12:19:06","-6.985423","110.103665","Rest Area KM 389B, Jalan Tol Semarang–Batang, Gento 51356, Central Java, Indonesia","7:33:29",377
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 12:23:49","-6.985423","110.103665","Rest Area KM 389B, Jalan Tol Semarang–Batang, Gento 51356, Central Java, Indonesia","2026/03/11 13:02:13","-6.921407","109.862355","Rest Area KM 360, Jalan Tol Semarang–Batang, Kuripan 51262, Central Java, Indonesia","0:38:24",28
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 13:35:51","-6.921407","109.862355","Rest Area KM 360, Jalan Tol Semarang–Batang, Kuripan 51262, Central Java, Indonesia","2026/03/11 15:23:22","-6.942060","109.171538","Rest Area KM 282, Jalan Tol Pejagan–Pemalang, Jatirawa 52184, Central Java, Indonesia","1:47:31",79
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 15:25:20","-6.942060","109.171538","Rest Area KM 282, Jalan Tol Pejagan–Pemalang, Jatirawa 52184, Central Java, Indonesia","2026/03/11 20:27:06","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","5:01:46",212
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 20:28:28","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/11 20:28:58","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:00:29",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 20:33:31","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/11 20:34:57","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:01:25",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 21:27:57","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/11 21:28:20","-6.969473","107.612835","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:00:22",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 23:01:48","-6.969583","107.612723","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/11 23:02:22","-6.969580","107.612673","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:00:34",0
"PT Aliansi","864636060657737","B 9955 TEZ","2026/03/11 23:30:37","-6.969580","107.612673","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","2026/03/11 23:31:23","-6.969553","107.612503","Palasari Ceres, Jalan Dayeuhkolot, Kawasan Industri Dayeuhkolot, Dayeuhkolot 40257, JR, Indonesia","0:00:46",0
